ID,join_id,join_@id,join_area,join_highw,join_surfa,join_int_r,join_lanes,join_maxsp,join_max_1,join_onewa,join_ref,join_name,NUM_10NOND,NUM_10DEAT,Num_50Deat,Num_50NonD,ID_id,Crossing_T,Crossing_D,Traf_light,Traf_lig_1,stops_Targ,stops_Dist,bump_TargetID,bump_Distance
"2240",way/229646085,way/229646085,,primary,asphalt,,"2",,,,,Нехинское шоссе,"0","0","0","0","2240",node/2812443547,747.258905223308716,node/27019229,746.153541698921572,node/5386913874,91.907074939629652,node/299484497,1296.71935572492
"2241",way/654169016,way/654169016,,primary,asphalt,,"2",,,yes,,,"0","0","0","0","2241",node/451701636,229.066666433289868,node/479789030,253.193757118311737,node/2016732104,871.655972489624219,node/3940315866,1210.85086787721
"2242",way/38522847,way/38522847,,unclassified,,,,"40",,,,,"0","0","0","0","2242",node/5678275733,4375.618485768981373,node/177601891,8521.184949770289677,node/6010350323,5961.159473439040084,node/455885382,563.606546478183
"2243",way/26268234,way/26268234,,unclassified,,,,,,,,Пассажирская улица,"0","0","0","0","2243",node/2175070699,89.926739672009163,node/256640,313.888752404189120,node/892696734,178.416180031195353,node/299480496,743.200183767573
"2244",way/367701065,way/367701065,,secondary,asphalt,,,,,,,Драгунское шоссе,"0","0","0","0","2244",node/4773038317,4207.290891166191614,node/7463852740,5145.528872059471723,node/2849847592,4211.361818866957037,node/1578386259,807.653539650027
"2245",way/654169016,way/654169016,,primary,asphalt,,"2",,,yes,,,"0","0","0","0","2245",node/7462162478,426.684744640206759,node/479789030,490.220658872657737,node/313454217,904.667985325850168,node/3940315866,1388.06887826568
"2246",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","2246",node/5678275733,2931.917723680068775,node/295095290,5149.914733928742862,node/6010350323,4168.623896699525176,node/455885362,942.97089719885
"2247",way/38572992,way/38572992,,unclassified,,,,,,,,,"0","0","0","0","2247",node/4773038317,1138.115016268965292,node/7463852740,4119.659297687279832,node/2849847592,1129.152725414968700,node/1578386259,2992.57289461285
"2248",way/175907677,way/175907677,,primary,asphalt,,"4",,,,,улица Фёдоровский Ручей,"0","0","0","0","2248",node/6724059961,40.153161147359434,node/246262,220.924379579339472,node/525298696,232.128538746302070,node/1319831809,664.677936143862
"2249",way/238059750,way/238059750,,tertiary,,,"2","40",,,,улица Зелинского,"0","0","0","1","2249",node/6723213637,245.818687416429100,node/1864273154,306.098066048210626,node/299374448,299.929901195464254,node/302050387,65.7850737943782
"2250",way/31402169,way/31402169,,tertiary,,,"2",,,,,проезд Энергетиков,"1","0","0","1","2250",node/4609165039,1236.536268306099828,node/3974064301,1323.137850474201286,node/6010350323,1082.984691326537359,node/6340964470,1542.22393625245
"2251",way/26406042,way/26406042,,tertiary,,,"4","70",,,,Вяжищский проезд,"0","0","0","0","2251",node/177598706,2702.662785637306115,node/177601891,4919.339136856224286,node/6010350323,2450.972254332732518,node/455885362,2809.01690562615
"2252",way/113562937,way/113562937,,unclassified,,,,,,,,,"0","0","0","0","2252",node/6517694715,1887.384543987160441,node/269278679,1965.190769378895084,node/6010350323,1172.682076530822542,node/6340964470,3264.76685244225
"2253",way/36836894,way/36836894,,unclassified,,,,,,,,,"0","0","0","0","2253",node/6724059950,520.331714011462054,node/246262,1362.197667020445124,node/525298698,541.926456868098171,node/3673045106,1106.29999542097
"2254",way/31395919,way/31395919,,secondary,asphalt,,"2",,,,,Октябрьская улица,"1","0","0","1","2254",node/6723610306,78.683282667747164,node/376294300,299.676740840555908,node/377612225,57.879933292664518,node/286749723,524.777452293394
"2255",way/172394141,way/172394141,,primary,asphalt,,"4",RU:urban,,,,улица Державина,"0","0","0","0","2255",node/5273143681,333.840201248948006,node/293139220,555.179425718107041,node/892890934,856.780965122667453,node/3941904154,1006.17997006369
"2256",way/36836894,way/36836894,,unclassified,,,,,,,,,"0","0","0","0","2256",node/6724059950,520.331714011462054,node/246262,1362.197667020445124,node/525298698,541.926456868098171,node/3673045106,1106.29999542097
"2257",way/45849659,way/45849659,,unclassified,,,,,,,,,"0","0","0","0","2257",node/7429024597,1113.012718822617217,node/7463852740,1398.813694051856373,node/2376005808,1116.268551201059836,node/1736625841,1931.04242946186
"2258",way/36836894,way/36836894,,unclassified,,,,,,,,,"0","0","0","0","2258",node/6724059950,520.331714011462054,node/246262,1362.197667020445124,node/525298698,541.926456868098171,node/3673045106,1106.29999542097
"2259",way/226851462,way/226851462,,tertiary,,,,"40",,,,Береговая улица,"0","0","0","0","2259",node/6517705005,916.233541279288602,node/2475693877,954.997300172329119,node/1572585952,205.961622173950587,node/1736625841,176.495669525015
"2260",way/219874164,way/219874164,,secondary,asphalt,,"2",,,yes,,Юрьевское шоссе,"0","0","0","0","2260",node/1946998795,317.732007625223105,node/1143738665,3678.002095861806993,node/5996483888,708.192393159584867,node/4744460853,2724.53792979739
"2261",way/226853376,way/226853376,,tertiary,,,,"60",,,,Береговая улица,"0","0","0","0","2261",node/6517705022,478.626448821393694,node/2475693877,716.332679805126872,node/1572585952,707.051066550741098,node/2355856384,165.984730270367
"2262",way/81057911,way/81057911,,tertiary,,,"2",,,yes,,Яковлева улица,"0","0","0","1","2262",node/5692662566,45.648558072830212,node/177576304,53.345324756507594,node/422675617,58.967190206636985,node/299480496,290.377879113404
"2263",way/207578561,way/207578561,,primary,asphalt,,"2",RU:urban,,,,Лужское шоссе,"0","0","0","0","2263",node/6517694767,522.478266042088876,node/269278679,494.777483153290461,node/6010350322,214.103199662073735,node/2355856386,1802.71086133296
"2264",way/172900779,way/172900779,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","0","2264",node/3949915408,918.697186535907690,node/293139220,1934.482355258417556,node/3949915410,786.964420605956548,node/3941904154,687.106379324904
"2265",way/180009241,way/180009241,,unclassified,,,,,,,,,"0","0","0","0","2265",node/5678275733,6094.092825150513818,node/230461929,6829.118084728724170,node/6010350323,7041.776248566155118,node/455885382,2407.79907197426
"2266",way/46672845,way/46672845,,unclassified,,,,,,,,,"0","0","0","0","2266",node/4773038317,4201.373598554043383,node/7463852740,8034.958010309977908,node/2849847592,4113.714250014420941,node/1578386259,4635.35030485297
"2267",way/38522847,way/38522847,,unclassified,,,,"40",,,,,"0","0","0","0","2267",node/5678275733,4375.618485768981373,node/177601891,8521.184949770289677,node/6010350323,5961.159473439040084,node/455885382,563.606546478183
"2268",way/172394142,way/172394142,,primary,asphalt,,"2",,,yes,,улица Державина,"0","0","0","0","2268",node/7462162479,23.702120987825666,node/2206310654,260.591047374934760,node/313454217,357.892019459268965,node/1570949864,1710.37783993399
"2269",way/36836894,way/36836894,,unclassified,,,,,,,,,"0","0","0","0","2269",node/6724059950,520.331714011462054,node/246262,1362.197667020445124,node/525298698,541.926456868098171,node/3673045106,1106.29999542097
"2270",way/174792008,way/174792008,,tertiary,,,"2",,,yes,,Козьмодемьянская улица,"0","0","0","1","2270",node/5690048173,196.250891950592290,node/944850586,209.441768026714556,node/282529583,184.867432212076693,node/1319831809,301.711369695356
"2271",way/172396360,way/172396360,,primary,asphalt,,"3",RU:urban,,yes,,улица Державина,"0","0","0","2","2271",node/5273143692,73.545526079094415,node/293139220,69.989905666049921,node/892890934,372.551016057988363,node/3941904154,1396.66345372812
"2272",way/31395706,way/31395706,,primary,asphalt,,"3","60",,yes,,Большая Санкт-Петербургская улица,"0","0","0","1","2272",node/6517694719,51.287517359721193,node/3974388925,123.334476662027939,node/2016732108,65.313804663225540,node/2355856386,1580.34351405969
"2273",way/31402169,way/31402169,,tertiary,,,"2",,,,,проезд Энергетиков,"0","0","0","0","2273",node/4609165039,1372.392927329556642,node/3974388926,1190.551639985824750,node/6010350323,861.575471781744227,node/6340964470,1780.02440630653
"2274",way/443638396,way/443638396,,secondary,asphalt,,"2",RU:urban,,yes,,Деревяницкий мост,"0","0","0","0","2274",node/6517705022,79.563572121346496,node/2475693877,567.798148699520311,node/1572585952,1188.800048081157229,node/2355856386,282.914237622831
"2275",way/677198077,way/677198077,,primary,asphalt,,"4",,,,,Сырковское шоссе,"3","0","0","3","2275",node/177598706,2.060381640098994,node/1864401763,2426.241261591317652,node/893969480,2433.636849572602841,node/6340965220,765.467673279598
"2276",way/172396361,way/172396361,,primary,asphalt,,"3",,,yes,,улица Державина,"0","0","0","1","2276",node/5273143693,41.683855259040293,node/1982059585,38.004174663031812,node/892890934,256.732746938434730,node/1570949864,1938.23404213552
"2277",way/415198518,way/415198518,,primary,asphalt,,"2","90",,,,Лужское шоссе,"0","0","0","0","2277",node/177598706,2009.088750856136357,node/3974388926,2491.692392872262644,node/6010350323,1392.797138790832605,node/6340964470,2714.91138116768
"2278",way/41722820,way/41722820,,primary,asphalt,,"4","40",,,,,"0","0","0","0","2278",node/6517694715,548.794717470050614,node/2283358006,721.254510126041509,node/2016741236,304.371909943171545,node/2355856386,1492.89002084187
"2279",way/133244871,way/133244871,,tertiary,,,"4",,,,,Магистральная улица,"0","0","0","0","2279",node/177598706,894.102946023906838,node/3974064301,1365.337551684042637,node/2016732107,1407.406823557119196,node/6340964470,1234.87438271868
"2280",way/173171791,way/173171791,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","0","2280",node/3941682237,559.053867535671998,node/1982059585,1722.609421459414534,node/525298735,763.423229179822215,node/3941904154,702.04836726158
"2281",way/238059753,way/238059753,,tertiary,,,"2","40",,,,улица Зелинского,"0","0","0","0","2281",node/6723213637,143.444004369083643,node/1864273154,208.049536050016201,node/299374448,198.920566479550814,node/302050384,16.0732792162675
"2282",way/180009241,way/180009241,,unclassified,,,,,,,,,"0","0","0","0","2282",node/5678275733,5619.570043497777078,node/230461929,6073.486177843092264,node/6010350323,6324.779028526942966,node/455885362,2459.09162159334
"2283",way/219873732,way/219873732,,unclassified,,,"2",,,,,,"1","0","0","1","2283",node/1946998795,705.727374947705357,node/246262,3938.546541607208383,node/5996483888,705.463646498394610,node/4744460853,2911.7083464532
"2284",way/226853374,way/226853374,,secondary,asphalt,,"2",RU:urban,,,,улица Советской Армии,"0","0","0","0","2284",node/6517704994,678.623697710989063,node/2475693877,710.771220415451467,node/313454217,1288.593364686784980,node/1570949864,402.463780201239
"2285",way/415198518,way/415198518,,primary,asphalt,,"2","90",,,,Лужское шоссе,"0","0","0","0","2285",node/177598706,2036.773969658858732,node/3974388926,2666.504665043691602,node/6010350323,1597.036237989397478,node/6340965220,2746.80296729054
"2286",way/31368187,way/31368187,,primary,asphalt,,"4",,,,,Нехинская улица,"0","0","0","2","2286",node/1864272931,145.294902208990919,node/1864272906,91.526863903054718,node/299374454,48.137410645624037,node/6418400809,326.337196369631
"2287",way/226853376,way/226853376,,tertiary,,,,"60",,,,Береговая улица,"0","0","0","0","2287",node/6517705022,465.982310253502874,node/2475693877,710.714799857745675,node/1572585952,719.493348178362226,node/2355856384,152.67582957629
"2288",way/31364833,way/31364833,,unclassified,,,,,,,,,"0","0","0","0","2288",node/1864273548,323.230244261269661,node/1864273486,369.908200929279189,node/893969478,277.766081447104455,node/6340964470,1500.57894556553
"2289",way/31386609,way/31386609,,tertiary,,,"2",,,,,улица Попова,"0","0","0","1","2289",node/6723213631,14.537247725607386,node/280982415,223.310279785490764,node/893968220,176.087309570377187,node/18485108,39.3840654836899
"2290",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","2290",node/5678275733,3187.704427748997659,node/269278679,4907.315140270337906,node/6010350323,4116.025697587535433,node/455885362,1154.40659392912
"2291",way/172900774,way/172900774,,secondary,asphalt,,"2",,,,,Московская улица,"0","0","0","0","2291",node/3941682238,8.013473245204827,node/1982059585,1179.154090052750234,node/525298735,171.762084431836371,node/3941904154,900.503730574903
"2292",way/180009241,way/180009241,,unclassified,,,,,,,,,"0","0","0","0","2292",node/4570994247,3677.595205662452827,node/11149116,3359.416060290733185,node/4570994750,3705.602334989544943,node/455885362,2881.69551136422
"2293",way/31371878,way/31371878,,secondary,asphalt,,,,,,,Михайловская улица,"0","0","0","0","2293",node/4773038317,4453.424104744443866,node/7463852740,5578.104976745553358,node/2849847592,4449.920686037011365,node/1578386259,570.470767147237
"2294",way/26193735,way/26193735,,tertiary,asphalt,,"2",,,,,Славянская улица,"0","0","0","1","2294",node/6726986198,455.235429087789385,node/244045107,680.791766084587039,node/377612234,504.061450801684828,node/7765694918,626.253839932063
"2295",way/179786007,way/179786007,,unclassified,,,,,,,,,"0","0","0","0","2295",node/6724059950,2028.084901323063605,node/246262,2831.115745993399287,node/525298698,2049.584033956502935,node/3673045106,2364.8491978638
"2296",way/230114113,way/230114113,,unclassified,,,,,,,,,"0","0","0","0","2296",node/7429024597,1537.187502797240768,node/7463852740,2096.839856100024008,node/2355865875,1268.524257134095933,node/2355870389,1465.28475790031
"2297",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","2297",node/4570994749,3510.286114438886216,node/230461929,3879.827316080991750,node/6010350323,4218.965747611171537,node/455885362,2423.89905067176
"2298",way/411260863,way/411260863,,tertiary,,,"2",,,,,Каберова-Власьевская улица,"0","0","0","0","2298",node/3635231426,619.609692371729125,node/376294300,800.522331012191785,node/377612239,710.444858283227973,node/7765694918,188.332805742127
"2299",way/31376750,way/31376750,,primary,asphalt,,"4",,,,,Сырковское шоссе,"0","0","0","0","2299",node/5380349567,417.434653434821769,node/288416994,1279.102160129749564,node/893969480,1268.136619751270928,node/6340965220,422.790179516078
"2300",way/31367565,way/31367565,,secondary,asphalt,,"4",,,,,Большая Московская улица,"0","0","0","1","2300",node/4609041606,72.483021324062321,node/246262,171.089124660274422,node/525298723,19.093494409545706,node/1319831809,799.299933393331
"2301",way/31398087,way/31398087,,primary,asphalt,,"4",,,,,Сырковское шоссе,"0","0","0","0","2301",node/177598706,357.668493051016810,node/1864401763,2757.003281346404492,node/1106263196,2590.946281376915067,node/6340965220,1118.14201804763
"2302",way/415198518,way/415198518,,primary,asphalt,,"2","90",,,,Лужское шоссе,"0","0","0","0","2302",node/177598706,2031.314010004388592,node/3974388926,2640.078945649710931,node/6010350323,1566.492696369490886,node/6340965220,2737.75708594275
"2303",way/97548349,way/97548349,,primary,asphalt,,"3",,,,,улица Фёдоровский Ручей,"0","0","0","4","2303",node/929929863,0.871645415540544,node/181321086,740.448091827371286,node/598450199,413.007114431485036,node/1319831809,1286.75221058517
"2304",way/31396509,way/31396509,,primary,asphalt,,"2",RU:urban,,,,Лужское шоссе,"1","0","0","4","2304",node/6517694767,860.203329590234489,node/269278679,832.561901165600716,node/6010350323,39.188957035062771,node/2355856386,2117.58375878474
"2305",way/36186280,way/36186280,,tertiary,,,"1",,,,,,"0","0","0","0","2305",node/7429024597,1683.183818745189228,node/2475693877,2674.582999262030626,node/2355865875,1178.387539790755454,node/2355870389,1626.53425731239
"2306",way/440950058,way/440950058,,primary,asphalt,,"2",,,,,Нехинская улица,"0","0","0","0","2306",node/2812443547,611.705635672301241,node/27019229,609.371281315462738,node/5386913874,187.759741152569632,node/299484497,1190.46266871733
"2307",way/226853374,way/226853374,,secondary,asphalt,,"2",RU:urban,,,,улица Советской Армии,"0","0","0","1","2307",node/6517704994,594.884791664375825,node/2475693877,627.032293260287702,node/892890934,1530.668037690460096,node/1570949864,318.725035818625
"2308",way/367750176,way/367750176,,secondary,asphalt,,,,,,,Армейская улица,"0","0","0","0","2308",node/4773038317,4293.831202018157455,node/7463852740,6400.694168511187854,node/2849847592,4261.885006248974605,node/1578386259,912.032340367906
"2309",way/180009241,way/180009241,,unclassified,,,,,,,,,"0","0","0","0","2309",node/4570994247,3565.406919199607728,node/11149116,3232.632712257586718,node/4570994750,3594.970003637569789,node/455885362,3003.04044149617
"2310",way/608626298,way/608626298,,unclassified,,,"1",,,,,улица Панкратова,"0","0","0","0","2310",node/929929863,983.474174712758781,node/246262,1183.080997941823853,node/455876719,817.444331207902906,node/1319831809,1996.06997750275
"2311",way/207578561,way/207578561,,primary,asphalt,,"2",RU:urban,,,,Лужское шоссе,"0","0","0","0","2311",node/6517694767,542.741377437674942,node/269278679,515.044933267080751,node/6010350322,193.832074888238907,node/2355856386,1821.43415511349
"2312",way/181619326,way/181619326,,unclassified,,,"1",,,,,Дальняя улица,"0","0","0","1","2312",node/2812443547,456.220677388042873,node/27019229,428.762060005927651,node/471744032,249.960487902873297,node/299484497,1174.20475707788
"2313",way/481522310,way/481522310,,secondary,asphalt,,"2","40",,yes,,Троицкая улица,"0","0","0","0","2313",node/4744460859,84.019597103282308,node/1143738665,1209.583090274449205,node/4744460854,143.077754299716275,node/4744460853,348.566257654153
"2314",way/172396360,way/172396360,,primary,asphalt,,"3",RU:urban,,yes,,улица Державина,"0","0","0","0","2314",node/5273143681,128.149898256360814,node/293139220,349.649046212522478,node/892890934,651.743949800855034,node/3941904154,1166.46426084775
"2315",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","2315",node/4570994749,3498.411229565775102,node/230461929,3875.826628621255168,node/6010350323,4232.393312195812541,node/455885362,2474.52464616885
"2316",way/42808255,way/42808255,,secondary,asphalt,,"4",,,,,Колмовская набережная,"0","0","0","2","2316",node/490533472,318.650116891492473,node/287861257,392.606334662930522,node/414572452,896.460072086636387,node/3940315859,552.913036573268
"2317",way/38656203,way/38656203,,primary,asphalt,,"4",,,,,Нехинская улица,"0","0","0","1","2317",node/6510641045,112.405868140713238,node/286749694,270.412408323038676,node/286533603,112.897165438312925,node/286749723,351.833981516946
"2318",way/219873732,way/219873732,,unclassified,,,"2",,,,,,"0","0","0","0","2318",node/1946998795,667.647531423917940,node/246262,3932.226705080151532,node/5996483888,695.247855650030147,node/4744460853,2892.4211455376
"2319",way/226853374,way/226853374,,secondary,asphalt,,"2",RU:urban,,,,улица Советской Армии,"0","0","0","0","2319",node/6517704994,790.221989255784933,node/2475693877,822.369531286539655,node/313454217,1177.079116505293769,node/1570949864,514.061965579342
"2320",way/180009241,way/180009241,,unclassified,,,,,,,,,"0","0","0","0","2320",node/5678275733,6094.092825150513818,node/230461929,6829.118084728724170,node/6010350323,7041.776248566155118,node/455885382,2407.79907197426
"2321",way/180009241,way/180009241,,unclassified,,,,,,,,,"0","0","0","0","2321",node/5678275733,5718.307201030417673,node/230461929,6423.109269824610237,node/6010350323,6621.692330355985177,node/923895394,2151.01167481732
"2322",way/178020575,way/178020575,,tertiary,,,"2",,,,,,"0","0","0","0","2322",node/2641823618,2811.615945052540155,node/246262,3151.605839485183424,node/525298735,3752.345759973679378,node/3941904154,3672.82322742238
"2323",way/172394142,way/172394142,,primary,asphalt,,"2",,,yes,,улица Державина,"0","0","0","1","2323",node/7462162479,40.434589388948538,node/2206310654,241.346364983817011,node/313454217,338.575694523312279,node/1570949864,1707.11267047606
"2324",way/38656205,way/38656205,,primary,asphalt,,"4",,,,,Нехинская улица,"0","0","0","3","2324",node/280982362,170.653503870831571,node/286749694,148.977216979673102,node/299374453,194.315739366899635,node/286749723,300.177599929244
"2325",way/208807557,way/208807557,,secondary,asphalt,,"4",,,,,Великая улица,"0","0","0","0","2325",node/280225592,44.736543918738057,node/15500382,476.444352640115255,node/892942639,187.038486694643836,node/3940315867,258.847572629067
"2326",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","2326",node/5678275733,3786.945201178019033,node/230461929,4003.459116957591505,node/6010350323,4103.358856432028915,node/455885362,1763.44228613494
"2327",way/440950058,way/440950058,,primary,asphalt,,"2",,,,,Нехинская улица,"0","0","0","1","2327",node/2812443547,194.588638586670186,node/27019229,187.134126831549708,node/471744032,199.954893912061863,node/299484497,882.067305910082
"2328",way/36186280,way/36186280,,tertiary,,,"1",,,,,,"0","0","0","0","2328",node/7429024597,1509.902504244143756,node/7463852740,2468.547083940185530,node/2355865875,1710.183855967636191,node/2355870389,2229.39617045874
"2329",way/133244871,way/133244871,,tertiary,,,"4",,,,,Магистральная улица,"0","0","0","0","2329",node/177598706,894.102946023906838,node/3974064301,1365.337551684042637,node/2016732107,1407.406823557119196,node/6340964470,1234.87438271868
"2330",way/172900774,way/172900774,,secondary,asphalt,,"2",,,,,Московская улица,"1","0","0","5","2330",node/4609028507,20.611807211869159,node/1833031548,996.474616194830674,node/525298735,36.897902279475524,node/3941904154,1105.88320551747
"2331",way/227026391,way/227026391,,secondary,asphalt,,"2","40",,,,Октябрьская улица,"0","0","0","0","2331",node/4705182262,41.893606976044353,node/288423993,1664.621776072789771,node/462086224,460.216853567107762,node/7765694938,820.732866555878
"2332",way/26519314,way/26519314,,tertiary,,,"2",,,no,,улица Новосёлов,"0","0","0","1","2332",node/6517705022,911.349770780617519,node/2206310659,1269.785820864927700,node/313454217,1294.975210308620035,node/1570949864,608.118074027408
"2333",way/26519315,way/26519315,,unclassified,asphalt,,"1",,,,,улица Текстильщиков,"0","0","0","0","2333",node/6517705022,611.072818301599000,node/2475693877,557.455720014637677,node/313454217,1583.280102449566130,node/1570949864,351.297451493607
"2334",way/31369573,way/31369573,,tertiary,asphalt,,"2",,,,,Хутынская улица,"0","0","0","0","2334",node/6557192501,25.553642881763302,node/1982059585,702.649421199668836,node/525298735,512.313361312175630,node/3941904154,1128.16825869144
"2335",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","2335",node/5678275733,2935.945701820780869,node/295095290,5149.044376368098710,node/6010350323,4167.530341156759278,node/455885362,945.76447592543
"2336",way/26698223,way/26698223,,primary,asphalt,,"4",RU:rural,,,,Сырковское шоссе,"0","0","0","0","2336",node/177598706,1464.163555398075005,node/177601891,3705.496286668143057,node/6010350323,1947.983849610759307,node/6340965220,2219.92677280382
"2337",way/36186280,way/36186280,,tertiary,,,"1",,,,,,"0","0","0","0","2337",node/7429024597,1689.688295893800387,node/2475693877,2884.267941933520888,node/2355865875,1321.456194254290267,node/2355870389,1837.98987490208
"2338",way/173171791,way/173171791,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","0","2338",node/3941682237,570.063163076452383,node/293139220,1624.839657130910837,node/525298735,872.400707063485470,node/3941904154,415.391869315831
"2339",way/481522310,way/481522310,,secondary,asphalt,,"2","40",,yes,,Троицкая улица,"0","0","0","0","2339",node/4744460859,46.027199500976494,node/1143738665,1179.518773585336476,node/4744460854,105.121712215624754,node/4744460853,310.573861570029
"2340",way/31371878,way/31371878,,secondary,asphalt,,,,,,,Михайловская улица,"0","0","0","1","2340",node/4773038317,4268.719469515383025,node/7463852740,5265.326250181174146,node/2849847592,4270.537905178223809,node/1578386259,719.293968428759
"2341",way/367750176,way/367750176,,secondary,asphalt,,,,,,,Армейская улица,"0","0","0","0","2341",node/4773038317,4304.917861504402026,node/7463852740,6431.539406850357409,node/2849847592,4272.262223248830196,node/1578386259,949.704487520148
"2342",way/46672845,way/46672845,,unclassified,,,,,,,,,"0","0","0","0","2342",node/4773038317,4201.373598554043383,node/7463852740,8034.958010309977908,node/2849847592,4113.714250014420941,node/1578386259,4635.35030485297
"2343",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","2343",node/4570994749,4278.460613922269658,node/230461929,4668.398050505927131,node/6010350323,5002.099137923016315,node/455885362,2325.14734729151
"2344",way/367701065,way/367701065,,secondary,asphalt,,,,,,,Драгунское шоссе,"0","0","0","0","2344",node/4773038317,3905.638247175107608,node/7463852740,4439.939951611172546,node/2849847592,3924.217796929633096,node/1578386259,1436.1690827843
"2345",way/26406042,way/26406042,,tertiary,,,"4","70",,,,Вяжищский проезд,"0","0","0","0","2345",node/5678275733,1700.437215130330742,node/177601891,5321.492804467819042,node/6010350323,2858.462025921916393,node/455885362,2346.05777103328
"2346",way/411260863,way/411260863,,tertiary,,,"2",,,,,Каберова-Власьевская улица,"0","0","0","0","2346",node/6734742623,107.222758194372716,node/376294300,871.956635604685971,node/1384427126,494.448112461271194,node/7765694939,85.694001577361
"2347",way/542505884,way/542505884,,secondary,asphalt,,"2","60",,yes,,Большая Московская улица,"1","0","0","2","2347",node/8255026572,143.805236004682484,node/5273143696,478.856940794803222,node/892890934,465.277979386361608,node/1570949864,1369.13192287986
"2348",way/41722818,way/41722818,,tertiary,,,"2",,,,,Керамическая улица,"0","0","0","0","2348",node/4570994749,942.483803369652378,node/230461929,742.872244800328190,node/4570994750,1322.452107231047648,node/2355856384,1525.43674860006
"2349",way/39951396,way/39951396,,secondary,asphalt,,"1",,,yes,,Колмовская набережная,"0","0","0","0","2349",node/451701636,222.093229611109251,node/479789030,250.448541222648061,node/486087684,550.839263601355242,node/3940315866,1190.10943748192
"2350",way/411260863,way/411260863,,tertiary,,,"2",,,,,Каберова-Власьевская улица,"0","0","0","0","2350",node/6734742623,170.326077418508589,node/376294300,846.204642942098758,node/1384427126,507.865273386134049,node/7765694939,84.5020926771992
"2351",way/415198518,way/415198518,,primary,asphalt,,"2","90",,,,Лужское шоссе,"0","0","0","0","2351",node/177598706,2013.604876601738397,node/3974388926,2531.254981357195902,node/6010350323,1439.477630952624395,node/6340964470,2727.49995230654
"2352",way/26519314,way/26519314,,tertiary,,,"2",,,no,,улица Новосёлов,"0","0","0","1","2352",node/6517705022,911.349770780617519,node/2206310659,1269.785820864927700,node/313454217,1294.975210308620035,node/1570949864,608.118074027408
"2353",way/219873732,way/219873732,,unclassified,,,"2",,,,,,"1","0","0","1","2353",node/1946998795,705.727374947705357,node/246262,3938.546541607208383,node/5996483888,705.463646498394610,node/4744460853,2911.7083464532
"2354",way/207578567,way/207578567,,primary,asphalt,,"2","90",,,,Лужское шоссе,"0","0","0","0","2354",node/177598706,2050.761021457978131,node/3974388926,2726.606318347004162,node/6010350323,1666.135741804873533,node/6340965220,2768.40916991702
"2355",way/172900779,way/172900779,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","1","2355",node/3949915408,1102.933152389211273,node/293139220,1789.873216385824890,node/3949915410,971.131818251869845,node/3941904154,502.900064268936
"2356",way/39951396,way/39951396,,secondary,asphalt,,"1",,,yes,,Колмовская набережная,"0","0","0","0","2356",node/479789077,65.985272477302573,node/479789030,295.456630518199120,node/486087684,398.584930637530761,node/3940315866,1145.39480674239
"2357",way/509640360,way/509640360,,tertiary,asphalt,,"3",,,,,проспект Александра Корсунова,"0","0","0","0","2357",node/4988304183,98.550102777829451,node/286903964,722.193893754739861,node/4988304188,35.037266162256785,node/4609010483,304.499180818256
"2358",way/367750171,way/367750171,,secondary,asphalt,,,,,,,,"0","0","0","0","2358",node/4773038317,4131.303572884718960,node/7463852740,5793.732683227554844,node/2849847592,4114.668031147565671,node/1578386259,155.665034705263
"2359",way/440950058,way/440950058,,primary,asphalt,,"2",,,,,Нехинская улица,"1","0","0","1","2359",node/2812443547,321.485823758762137,node/27019229,315.589139230076512,node/471744032,71.874988907437952,node/299484497,974.1481828087
"2360",way/31402169,way/31402169,,tertiary,,,"2",,,,,проезд Энергетиков,"0","0","0","0","2360",node/4609165039,1456.627030059167510,node/3974388926,1248.942815331353131,node/6010350323,743.156559019136125,node/6340964470,1912.437451624
"2361",way/415198518,way/415198518,,primary,asphalt,,"2","90",,,,Лужское шоссе,"0","0","0","0","2361",node/177598706,2002.709183447530904,node/3974388926,2304.054624696371320,node/6010350323,1166.927549386347664,node/6340964470,2664.87483799734
"2362",way/175995458,way/175995458,,tertiary,,,"2",,,,,Студенческая улица,"0","0","0","0","2362",node/5267706309,559.405741699146347,node/1864659869,555.958054487648724,node/525298753,595.796401184188426,node/287866254,1029.07092576053
"2363",way/26406042,way/26406042,,tertiary,,,"4","70",,,,Вяжищский проезд,"0","0","0","0","2363",node/177598706,2587.049486612473174,node/3974388926,3454.331375202291383,node/6010350323,2345.112974864930493,node/6340965220,3339.53876387833
"2364",way/208252432,way/208252432,,primary,asphalt,,"2",,,,,Сырковское шоссе,"0","0","0","1","2364",node/5380349567,785.452242960867920,node/288416994,1548.166525897029260,node/893969478,1581.392416348255665,node/6340964470,299.108266645057
