id,join_id,join_geom_buffe,join_obj_cod,join_typ_cod,join_nlevel,join_btf,join_oneway,join_surface,join_splitter,join_speedlim,join_f_rspeed,join_t_rspeed,join_lanewidth,join_f_lanes,join_t_lanes,join_f_sidewalk,join_t_sidewalk,join_f_buslanes,join_t_buslanes,join_multidigit,join_rd_name,join_rd_e_name,join_rd_l_name,join_f_parking,join_t_parking,join_bicyclanes,distance,xcoord_bad,y_coord_bad,NUM_10NOND,10dead_NUM,50dead_Num,50notdead_,Cros_HubName,Cros_HubDist,traf_HubName,traf_HubDist,Stop_HubName,Stop_HubDist,Bump_HubName,Bump_HubDist,x,y
"6940","19928830","POLYGON((37.4649187925565 55.8231204575375,37.4649209340446 55.8231207932647,37.465043733744 55.8231393636736,37.4650460423812 55.8231396990373,37.4651695607327 55.8231569069355,37.4651716589269 55.8231571879327,37.4652957162676 55.8231731342479,37.46529","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","3",0.000133350175426,6780348.05789,6198240.78261,0,0,0,0,n1809302471,426.596143347997213,n2463151794,1033.487125270586603,n4854442613,708.891045704259795,"1712011",1398.045336445918565,37.47282,55.82496
"6961","12331775","POLYGON((37.5042410518256 55.8384083019248,37.5042393427522 55.8384411045993,37.5042406614636 55.838484821123,37.5041880399013 55.8386370253779,37.5039436667352 55.8392559706769,37.5039374685983 55.83927419069,37.5036359041574 55.840323819873,37.50363165","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000106734201378,6782236.95899,6199864.89695,0,0,0,0,n1723906402,123.007048528779791,n36158895,137.676905330189840,n4375773786,979.582361907625454,"1079261832",1661.264233289025015,37.50455,55.83841
"6963","12930563","POLYGON((37.4398574010598 55.7852009370741,37.4398195295604 55.7851907917749,37.4397804065015 55.7851882297777,37.4397415353603 55.7851933495387,37.4397044099331 55.7852059543084,37.4396704569291 55.7852255596925,37.4396409811433 55.7852514122672,37.4396","1002893","7700","6","0","0","2","0","60","25","25","0","1","1","5","5","0","0","0",2-я линия Хорошевского Серебряного Бора,,,"0","0","0",0.000003565429214,6778673.24199,6193790.27288,0,0,0,0,n1589856562,544.701633804169319,n266299037,864.496429925215352,n1390700086,588.040848594549516,"1711571",1487.669366804234187,37.44163,55.78608
"6985","13389649","POLYGON((37.356172382909 55.843397563946,37.3561393353496 55.8434186598316,37.3561110383929 55.8434457976246,37.3560885794751 55.8434779344349,37.3560728216797 55.843513835263,37.3560643705701 55.84355212046,37.3560635509176 55.8435913187474,37.356070394","0","7701","7","0","0","7","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000009387413397,6772956.86804,6199814.67280,0,0,0,0,n3664397419,61.951139911325100,n248442762,197.737049236268149,n7321890907,112.188069482208434,"628293605",400.040226760001076,37.35681,55.84329
"7012","12027601","POLYGON((37.4800603545527 55.8399760644889,37.480056404508 55.8399812483077,37.478802985192 55.8416829826853,37.4787956694373 55.8416936174762,37.4785758516873 55.8420363461815,37.4785674579696 55.8420507156504,37.4784377412426 55.8422956425105,37.478434","0","7701","7","0","0","2","0","20","5","5","0","0","0","4","4","0","0","0",,,,"0","1","3",0.000001616414401,6780702.63750,6199953.07905,0,0,1,0,n2979467275,61.828773352878983,n455006409,67.053460843874646,n6937811137,398.261801814762407,"1711914",1212.629229018685919,37.48023,55.84009
"7025","13160559","POLYGON((37.4149110029261 55.7965067435224,37.4149393572742 55.7965000118381,37.4150609891636 55.7964615831496,37.4150714599118 55.7964579529986,37.4157429505867 55.7962041005122,37.4157443550494 55.796203563522,37.4167247763505 55.7958244733883,37.41672","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.001797479193216,6777440.88069,6194722.98097,0,0,0,0,n3510807093,962.447738487721267,n614403438,1043.626179768984230,n1390700079,825.680814490249986,"1711635",1417.267209629449781,37.42299,55.79514
"7027","12251310","POLYGON((37.4710505529096 55.8142241193143,37.4710511832826 55.8142239364712,37.4726437531878 55.8137591684546,37.4729317108075 55.8136796728141,37.4730952204749 55.8136353214478,37.473131871783 55.8136213981156,37.4731651025391 55.8136005920008,37.47319","1000273","7700","2","0","1","2","0","80","25","0","0","3","0","1","1","0","0","1",Волоколамское шоссе,,,"1","1","0",0.000010966577806,6780347.06528,6197003.68870,0,0,0,1,n1203102236,128.411612624807930,n251473480,243.750220222429334,n1253685339,85.199728397736706,"19645371",808.274781575182146,37.47153,55.81389
"7044","12340549","POLYGON((37.4941942600647 55.7743931087604,37.4941551266393 55.7743955072158,37.4941172130672 55.7744054941381,37.4940819763456 55.7744226857355,37.494050770602 55.7744464213445,37.4940247950557 55.774475788819,37.4940050479322 55.7745096595834,37.493992","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000121628033602,6782063.32722,6192713.91079,0,0,0,0,n1953905315,159.104683004738774,n1953905298,403.227212815233258,n1390556611,165.007455733995471,"19645313",1501.563635654519430,37.49439,55.77448
"7050","13394847","POLYGON((37.3478437886613 55.8600569221718,37.3478237957517 55.8600635712313,37.3477679491794 55.8600800928533,37.3477111285275 55.8600944626284,37.3476522980744 55.8601068493464,37.3475921373219 55.8601170940457,37.3475144434784 55.8601270202417,37.3474","0","7700","6","0","0","2","0","60","25","25","0","1","1","5","1","0","0","0",,,,"0","0","0",0.000168074907746,6772280.15317,6201685.33073,0,0,0,0,n3334315317,77.594737338618586,n3486462505,81.352125750768437,n617193900,111.005863058299084,"1079261825",1640.286990262921790,37.34792,55.86042
"7081","12931740","POLYGON((37.4598443377355 55.7759194166667,37.4598568650221 55.7759163052139,37.4604985598203 55.7758238633641,37.460528628068 55.7758171337971,37.460550726624 55.7758103635253,37.4605755361125 55.7758009201695,37.4605950295541 55.7757919773461,37.460621","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000027762492319,6779931.31241,6192687.87574,0,0,0,0,n1965299817,167.955760083602087,n264895678,475.355264488049500,n1390556628,240.748742006900187,"1711571",1409.969152203048907,37.46049,55.77548
"7089","18544964","POLYGON((37.5371976092358 55.9126591925,37.5372367111628 55.9126620590095,37.5372756209854 55.9126572420323,37.5373128434211 55.9126449266821,37.5373469480325 55.9126255862309,37.5373766241985 55.9125999639215,37.5374007314807 55.9125690444048,37.5374183","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000076414502811,6783738.29721,6208242.15029,0,0,0,0,n1880892324,107.615675156720215,n5479959334,112.602407454222401,n1229190135,437.630881400882572,"1711903",1239.340160479953965,37.53719,55.91253
"7110","12272383","POLYGON((37.5049875567216 55.7700479701653,37.5049894685287 55.770044823781,37.504997627759 55.7700346313164,37.505065757514 55.7699591662119,37.5057303575626 55.7700993423154,37.5057649899004 55.7701035374646,37.5058060429089 55.770104901824,37.50581745","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000045844303561,6782759.36866,6192241.98163,0,0,0,0,n1393387496,44.022691129422718,n264892278,59.085616521235828,n1123631408,447.528436870525752,"19645314",2146.899592589256372,37.50496,55.76985
"7130","12020100","POLYGON((37.4281383197017 55.8279741817135,37.4281019182892 55.8279699251986,37.4280677055102 55.8279633548433,37.4280333141347 55.8279540006244,37.4275635078171 55.8278054712108,37.4275251462909 55.8277973736262,37.4274859421103 55.8277969155969,37.4274","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000024224719997,6777502.38623,6198400.97489,0,0,0,0,n3785927192,66.357236628461749,n3556341874,381.059492641476936,n7321890931,211.431022689631760,"1712011",1450.149902716275619,37.42772,55.82804
"7136","18690974","POLYGON((37.5384048515869 55.7883805432518,37.5383706950974 55.7883997919347,37.5383409501471 55.7884253343601,37.5383167598176 55.7884561889469,37.5382990537298 55.7884911699707,37.5382885123187 55.7885289331302,37.5382855406848 55.7885680272085,37.5382","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000139034544511,6784744.58672,6194463.31208,0,0,0,0,n2268340486,66.587530068619586,n5478690988,117.112906813307788,n1457589281,292.511397994831668,"46565040",701.004998044656077,37.53881,55.78857
"7169","13138665","POLYGON((37.4996637896863 55.8757749444221,37.5002006355061 55.8752064576892,37.5002306087361 55.875185059812,37.500243833398 55.8751747553583,37.5002847965749 55.8751399824608,37.5002983916273 55.8751273090681,37.5003340547441 55.87509082269,37.50034699","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000058254350088,6781793.38165,6203677.74932,0,0,0,0,n6079973189,300.199266043390423,n3222125925,258.136978158506338,n1994671383,649.321624265045557,"1711838",862.939624015033928,37.50145,55.87281
"7182","13193261","POLYGON((37.5624861237078 55.8906096567505,37.5624785271676 55.8906101130255,37.5623621055068 55.8906193316473,37.5623594580032 55.8906195589924,37.5621721099276 55.8906369013453,37.561946583596 55.8906568647927,37.5619185789311 55.8906613628465,37.56184","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000024212703547,6785463.38784,6205929.00514,0,0,0,0,n3581077243,62.128568755645972,n336262671,326.483159143287708,n5528580381,425.237160458725270,"19645542",981.674014823222478,37.56226,55.89081
"7186","12023450","POLYGON((37.4404117034011 55.835062309165,37.4404440854752 55.8350627348797,37.4433318097875 55.8348663419121,37.4433657315359 55.8348610822296,37.4433886385756 55.8348554825183,37.4434068779081 55.8348500929153,37.4434278984858 55.8348427779759,37.44344","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000611293100000,6778304.67818,6199140.06832,0,0,0,0,n1803098663,349.567142197552471,n5256743055,788.304631632568658,n943034233,336.460832191174745,"1712011",1019.762463664526422,37.44124,55.83420
"7200","18685632","POLYGON((37.5280601010992 55.7912243923873,37.5280561819352 55.7912248222405,37.5266917308502 55.791388101104,37.5266884016478 55.7913885278626,37.5266389044756 55.7913952953603,37.5266266448921 55.7913973615626,37.5265911614384 55.7914044825849,37.52657","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000219125343905,6784080.16941,6194708.64313,0,0,0,1,n6031815654,33.309690230729721,n5478690958,158.346364005227940,n5323405523,350.310293259201615,"46565040",704.685944407794295,37.52850,55.79116
"7201","13163356","POLYGON((37.396217904826 55.7689159147752,37.3961229718784 55.7690084825023,37.3960914868108 55.7690481346309,37.396051062623 55.7691149389405,37.396038706376 55.7691388588935,37.3959910956659 55.7692485652686,37.3959860810033 55.7692612958971,37.3958217","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000070719599488,6775951.29005,6191713.79190,0,0,0,0,n2867895302,232.020390959552259,n253185695,615.710257358475019,n1456334139,576.347464892313155,"628293602",3384.712881323471265,37.39627,55.76904
"7221","12206163","POLYGON((37.4540196515831 55.881218884659,37.4540211513082 55.8812226666975,37.4540282680588 55.8812519317142,37.4540309221568 55.8812801675827,37.4540286517868 55.8813227539636,37.4540283703962 55.8813343442729,37.4540291656372 55.8815030032574,37.45402","1001450","7700","6","0","0","2","1","60","25","25","0","2","2","1","1","0","0","0",Правобережная ул.,,,"0","0","0",0.000031571619586,6778777.81112,6204436.19489,0,0,0,0,n999295157,46.420745524798193,n2384966588,477.797561042047505,n1368122474,446.212351718709670,"1711698",3024.453346298645556,37.45420,55.88135
"7222","13300632","POLYGON((37.367693275133 55.9027337391494,37.3676545805064 55.902718258179,37.3676368419608 55.9027121103621,37.3675239237296 55.9026788228587,37.3675070183806 55.9026746299764,37.3674328175381 55.9026596228929,37.3674144057766 55.9026567843167,37.367337","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000120728640734,6773128.09973,6206438.74048,0,0,0,0,n2414427925,525.132906054268460,n253731567,1479.929337155572284,n1479961719,1218.494607379800073,"19645465",5415.917136787499658,37.36620,55.90251
"7229","12121607","POLYGON((37.5739285550345 55.8599564791722,37.5740024057884 55.8604027127224,37.5740125679153 55.8604405797099,37.5740299222626 55.8604757365613,37.5740538019124 55.8605068322184,37.5740832891832 55.8605326716926,37.5741172508957 55.8605522619875,37.5741","0","7703","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000064398080864,6786436.77663,6202549.16349,0,0,0,0,n318097949,400.846123465170365,n318097940,615.657478341388810,n143427820,665.241278627115435,"1711709",879.196807339310340,37.57420,55.85997
"7230","12260413","POLYGON((37.4688295009985 55.8481170425153,37.4688324506029 55.8481123435986,37.4693855433234 55.8472034738405,37.4693861551543 55.8472024617227,37.4705811839767 55.845212324835,37.4705826684235 55.8452098113352,37.4707863200213 55.8448591644747,37.47080","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.001444664773518,6779856.14507,6200683.79046,0,0,0,0,n3013320017,540.374532077634967,n2414463282,616.033320668549436,n675673672,603.124070494480179,"1711914",1260.083786471036547,37.46751,55.84712
"7243","13158929","POLYGON((37.3854935029234 55.7977575645078,37.3855236067442 55.7977601923821,37.3855532629533 55.79776406085,37.3855823216649 55.7977689492586,37.385609773159 55.7977747838614,37.3856360901196 55.7977816494437,37.3856612040864 55.7977894043908,37.3856779","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000034336424808,6775108.77230,6194863.68867,0,0,0,0,n684433955,81.176469912013843,n660151323,636.163881305562995,n5894578734,456.802429202413350,"628293601",1000.233581164243787,37.38606,55.79773
"7253","12022613","POLYGON((37.502815386472 55.8397402243732,37.5028235715781 55.8397398939982,37.5029436763316 55.8397325799766,37.5029823886573 55.8397263724483,37.5030191461078 55.8397127317959,37.503052536115 55.8396921822219,37.5030812755195 55.839665513435,37.5031042","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000504308270629,6782109.95217,6200039.75300,0,0,0,0,n36162030,207.537958095126811,n36158895,345.547876705359954,n5765379138,965.850277647705525,"1711914",1518.331394225879876,37.50271,55.84005
"7254","11516040","POLYGON((37.4217439845255 55.8676980669582,37.4217321242121 55.8677427750592,37.4215822852227 55.8687803962965,37.4215805121065 55.8688195630378,37.4215864141125 55.868858323119,37.4215997644297 55.8688951870119,37.4216200500131 55.8689287380577,37.42164","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000115081179754,6776838.01143,6202878.83077,0,0,0,0,n1143400849,540.069797400355583,n301695484,695.252793097057975,n1341952485,533.041682080494184,"1711698",728.566366157626476,37.42171,55.86852
"7258","11661033","POLYGON((37.5965603052007 55.8744640883471,37.5976209140166 55.8746954368562,37.5976598547038 55.8746999976066,37.597698936915 55.8746968737723,37.5977366587425 55.8746861854004,37.5977715705578 55.8746683432391,37.5978023307194 55.8746440329526,37.59782","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000031924627437,6787737.11587,6204230.88455,0,0,0,0,n1326232460,191.621793907125806,n3888342730,502.601267784677361,n1681698318,661.736136278348226,"1711808",203.591853674576129,37.59668,55.87425
"7269","11898684","POLYGON((37.4241743325243 55.856714211184,37.4242135365152 55.8567146851704,37.4242520796826 55.8567075017301,37.4242884808341 55.8566929369186,37.424321341094 55.8566715504535,37.4243493976608 55.8566441642046,37.4243715723364 55.8566118306102,37.424387","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000023419577482,6777044.64694,6201547.50724,0,0,0,0,n248789357,191.333333733125272,n301694880,281.321982257988395,n1341952519,193.549114661621076,"1711688",262.409575060123018,37.42364,55.85648
"7299","12859962","POLYGON((37.4623042030574 55.7772344915922,37.4624140884014 55.7772256770044,37.4624264107188 55.7772243030016,37.462531333944 55.7772092977877,37.4625441995139 55.7772070268232,37.4626455294779 55.7771857062737,37.4626571084284 55.777182907448,37.462732","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000069745615996,6780030.07789,6192875.93345,0,0,0,0,n1965300579,66.334433439929853,n264895678,607.874316898998359,n1390556628,94.457908733159798,"1711571",1211.993542841179533,37.46226,55.77711
